PID,RegistrationID,TestName,InstrumentID,AssessmentName,InstrumentTitle,Key,Value
TST_WHM,880A94EE-2EEB-40A3-8BBD-699EAE1F560B,WhoHasMore_ES,C100A33B-C5DF-47E9-99B9-3FDD582A0E3C,Assessment 1,Who Has More (Spanish),InstrumentStatus2,3
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore,FDB0F455-1324-4ECF-A121-BD8C2BCC73BD,Assessment 4,Who Has More,RawScore,4
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore,FDB0F455-1324-4ECF-A121-BD8C2BCC73BD,Assessment 4,Who Has More,ItemCount,18
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore,FDB0F455-1324-4ECF-A121-BD8C2BCC73BD,Assessment 4,Who Has More,Language,en-US
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore,FDB0F455-1324-4ECF-A121-BD8C2BCC73BD,Assessment 4,Who Has More,InstrumentBreakoff,2
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore,FDB0F455-1324-4ECF-A121-BD8C2BCC73BD,Assessment 4,Who Has More,InstrumentStatus2,3
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore_ES,9539CDE5-033D-4548-9F32-8FF8706090B7,Assessment 4,Who Has More (Spanish),ItemCount,2
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore_ES,9539CDE5-033D-4548-9F32-8FF8706090B7,Assessment 4,Who Has More (Spanish),Language,es
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore_ES,9539CDE5-033D-4548-9F32-8FF8706090B7,Assessment 4,Who Has More (Spanish),InstrumentBreakoff,1
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore_ES,9539CDE5-033D-4548-9F32-8FF8706090B7,Assessment 4,Who Has More (Spanish),InstrumentStatus2,4
TST_WHM2,72EAD94B-008A-4BC7-810B-4D65A79E0529,WhoHasMore_ES,9539CDE5-033D-4548-9F32-8FF8706090B7,Assessment 4,Who Has More (Spanish),InstrumentSandSReason,2
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore,08FC1CFB-9544-4D0F-8623-7C7CE452C466,Assessment 3,Who Has More,RawScore,1
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore,08FC1CFB-9544-4D0F-8623-7C7CE452C466,Assessment 3,Who Has More,ItemCount,13
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore,08FC1CFB-9544-4D0F-8623-7C7CE452C466,Assessment 3,Who Has More,Language,en-US
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore,08FC1CFB-9544-4D0F-8623-7C7CE452C466,Assessment 3,Who Has More,InstrumentBreakoff,2
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore,08FC1CFB-9544-4D0F-8623-7C7CE452C466,Assessment 3,Who Has More,InstrumentStatus2,3
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore,08FC1CFB-9544-4D0F-8623-7C7CE452C466,Assessment 3,Who Has More,InstrumentRCReasonOther,Delayed | Delayed | Delayed | Delayed | Delayed | Delayed | Delayed | Delayed | Delayed | Delayed | Administrator Note: Blblbkhfv*wved(vsdj
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore_ES,2B70F341-F3B5-47FC-8CEE-C316CC5E5F83,Assessment 3,Who Has More (Spanish),RawScore,7
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore_ES,2B70F341-F3B5-47FC-8CEE-C316CC5E5F83,Assessment 3,Who Has More (Spanish),ItemCount,20
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore_ES,2B70F341-F3B5-47FC-8CEE-C316CC5E5F83,Assessment 3,Who Has More (Spanish),Language,es
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore_ES,2B70F341-F3B5-47FC-8CEE-C316CC5E5F83,Assessment 3,Who Has More (Spanish),InstrumentBreakoff,2
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore_ES,2B70F341-F3B5-47FC-8CEE-C316CC5E5F83,Assessment 3,Who Has More (Spanish),InstrumentStatus2,3
TST_WHM2,419D5639-3A67-4D9F-A6A6-37C81FE3A09A,WhoHasMore_ES,2B70F341-F3B5-47FC-8CEE-C316CC5E5F83,Assessment 3,Who Has More (Spanish),InstrumentRCReasonOther,Administrator Note: Blblblbkbk
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore,0F67B4A8-2AC7-4BAC-A22D-39D36748EFDF,Assessment 1,Who Has More,RawScore,0
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore,0F67B4A8-2AC7-4BAC-A22D-39D36748EFDF,Assessment 1,Who Has More,ItemCount,10
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore,0F67B4A8-2AC7-4BAC-A22D-39D36748EFDF,Assessment 1,Who Has More,Language,en-US
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore,0F67B4A8-2AC7-4BAC-A22D-39D36748EFDF,Assessment 1,Who Has More,InstrumentBreakoff,2
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore,0F67B4A8-2AC7-4BAC-A22D-39D36748EFDF,Assessment 1,Who Has More,InstrumentStatus2,3
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore_ES,B73B9F70-52AA-4E6A-9020-66E3FCF5B7A7,Assessment 1,Who Has More (Spanish),ItemCount,8
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore_ES,B73B9F70-52AA-4E6A-9020-66E3FCF5B7A7,Assessment 1,Who Has More (Spanish),Language,es
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore_ES,B73B9F70-52AA-4E6A-9020-66E3FCF5B7A7,Assessment 1,Who Has More (Spanish),InstrumentBreakoff,1
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore_ES,B73B9F70-52AA-4E6A-9020-66E3FCF5B7A7,Assessment 1,Who Has More (Spanish),InstrumentStatus2,4
TST_WHM2,23ECA699-2288-4DB5-A9B4-09EA6000A0E9,WhoHasMore_ES,B73B9F70-52AA-4E6A-9020-66E3FCF5B7A7,Assessment 1,Who Has More (Spanish),InstrumentSandSReason,4
