PID,RegistrationID,AssessmentName,Key,Value
567,14DA9761-DA3B-494D-90E1-A6F94774C409,MTL RT 2923 6,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,DeviceID,NIH-BABY-TOOLBOX-NORMING-F6E187B7-7DFC-4A03-8ECD-8FCE52FBE768
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,Name,Opal
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,DateOfBirth,2021-01-15T00:00:00-0600
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,Age,2
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,TotalAgeInMonths,25
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,ExpectedDueDate,2022-10-24T00:00:00-0500
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,Race,0
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,AppVersion,3.0.4.18
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,FirmwareVersion,16.2
567,2E080445-65A4-44BD-8370-E7C5FBE80ED3,MTL RT 2923 1,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,DeviceID,NIH-BABY-TOOLBOX-NORMING-F6E187B7-7DFC-4A03-8ECD-8FCE52FBE768
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,Name,Opal
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,DateOfBirth,2021-01-15T00:00:00-0600
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,Age,2
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,TotalAgeInMonths,25
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,ExpectedDueDate,2022-10-24T00:00:00-0500
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,Race,0
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,AppVersion,3.0.4.18
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,FirmwareVersion,16.2
567,5BE70A19-943B-467F-A997-C5C95118E6EF,MTL RT 2923 5,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,DeviceID,NIH-BABY-TOOLBOX-NORMING-F6E187B7-7DFC-4A03-8ECD-8FCE52FBE768
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,Name,Opal
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,DateOfBirth,2021-01-15T00:00:00-0600
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,Age,2
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,TotalAgeInMonths,25
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,ExpectedDueDate,2022-10-24T00:00:00-0500
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,Race,0
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,AppVersion,3.0.4.18
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,FirmwareVersion,16.2
567,EB97A20F-D8CE-4B09-AD3F-B39BB4F45A46,MTL RT 2923 4,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
