PID,RegistrationID,AssessmentName,Key,Value
DV24mo,0C22A239-0809-4EBB-9CD0-FF5907DEE44B,Assessment 1,DeviceID,NIH-BABY-TOOLBOX-NORMING-A4E0DC0F-1970-4FE9-88AC-C53D377DC6B1
DV24mo,0C22A239-0809-4EBB-9CD0-FF5907DEE44B,Assessment 1,DateOfBirth,2021-03-08T00:00:00-0600
DV24mo,0C22A239-0809-4EBB-9CD0-FF5907DEE44B,Assessment 1,Age,2
DV24mo,0C22A239-0809-4EBB-9CD0-FF5907DEE44B,Assessment 1,TotalAgeInMonths,24
DV24mo,0C22A239-0809-4EBB-9CD0-FF5907DEE44B,Assessment 1,Race,0
DV24mo,0C22A239-0809-4EBB-9CD0-FF5907DEE44B,Assessment 1,AppVersion,3.0.4.29
DV24mo,0C22A239-0809-4EBB-9CD0-FF5907DEE44B,Assessment 1,FirmwareVersion,16.2
DV24mo,0C22A239-0809-4EBB-9CD0-FF5907DEE44B,Assessment 1,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
DV24mo,93E2CFE9-D808-4498-A773-FC80D8872AA6,Assessment 2,DeviceID,NIH-BABY-TOOLBOX-NORMING-A4E0DC0F-1970-4FE9-88AC-C53D377DC6B1
DV24mo,93E2CFE9-D808-4498-A773-FC80D8872AA6,Assessment 2,DateOfBirth,2021-03-08T00:00:00-0600
DV24mo,93E2CFE9-D808-4498-A773-FC80D8872AA6,Assessment 2,Age,2
DV24mo,93E2CFE9-D808-4498-A773-FC80D8872AA6,Assessment 2,TotalAgeInMonths,24
DV24mo,93E2CFE9-D808-4498-A773-FC80D8872AA6,Assessment 2,Race,0
DV24mo,93E2CFE9-D808-4498-A773-FC80D8872AA6,Assessment 2,AppVersion,3.0.4.29
DV24mo,93E2CFE9-D808-4498-A773-FC80D8872AA6,Assessment 2,FirmwareVersion,16.2
DV24mo,93E2CFE9-D808-4498-A773-FC80D8872AA6,Assessment 2,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
DV36mo,928A246A-FD66-45A3-898E-D6F17576828F,Assessment 2,DeviceID,NIH-BABY-TOOLBOX-NORMING-A4E0DC0F-1970-4FE9-88AC-C53D377DC6B1
DV36mo,928A246A-FD66-45A3-898E-D6F17576828F,Assessment 2,DateOfBirth,2020-03-08T00:00:00-0600
DV36mo,928A246A-FD66-45A3-898E-D6F17576828F,Assessment 2,Age,3
DV36mo,928A246A-FD66-45A3-898E-D6F17576828F,Assessment 2,TotalAgeInMonths,36
DV36mo,928A246A-FD66-45A3-898E-D6F17576828F,Assessment 2,Race,0
DV36mo,928A246A-FD66-45A3-898E-D6F17576828F,Assessment 2,AppVersion,3.0.4.29
DV36mo,928A246A-FD66-45A3-898E-D6F17576828F,Assessment 2,FirmwareVersion,16.2
DV36mo,928A246A-FD66-45A3-898E-D6F17576828F,Assessment 2,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
DV36mo,3A1390F2-0263-478A-880E-93E7B96B1034,Assessment 1,DeviceID,NIH-BABY-TOOLBOX-NORMING-A4E0DC0F-1970-4FE9-88AC-C53D377DC6B1
DV36mo,3A1390F2-0263-478A-880E-93E7B96B1034,Assessment 1,DateOfBirth,2020-03-08T00:00:00-0600
DV36mo,3A1390F2-0263-478A-880E-93E7B96B1034,Assessment 1,Age,3
DV36mo,3A1390F2-0263-478A-880E-93E7B96B1034,Assessment 1,TotalAgeInMonths,36
DV36mo,3A1390F2-0263-478A-880E-93E7B96B1034,Assessment 1,Race,0
DV36mo,3A1390F2-0263-478A-880E-93E7B96B1034,Assessment 1,AppVersion,3.0.4.29
DV36mo,3A1390F2-0263-478A-880E-93E7B96B1034,Assessment 1,FirmwareVersion,16.2
DV36mo,3A1390F2-0263-478A-880E-93E7B96B1034,Assessment 1,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
DV42mo,CBE9DD14-290F-4BCF-8DFD-F3CA46C07B52,Assessment 2,DeviceID,NIH-BABY-TOOLBOX-NORMING-A4E0DC0F-1970-4FE9-88AC-C53D377DC6B1
DV42mo,CBE9DD14-290F-4BCF-8DFD-F3CA46C07B52,Assessment 2,DateOfBirth,2019-09-08T00:00:00-0500
DV42mo,CBE9DD14-290F-4BCF-8DFD-F3CA46C07B52,Assessment 2,Age,3
DV42mo,CBE9DD14-290F-4BCF-8DFD-F3CA46C07B52,Assessment 2,TotalAgeInMonths,42
DV42mo,CBE9DD14-290F-4BCF-8DFD-F3CA46C07B52,Assessment 2,Race,0
DV42mo,CBE9DD14-290F-4BCF-8DFD-F3CA46C07B52,Assessment 2,AppVersion,3.0.4.29
DV42mo,CBE9DD14-290F-4BCF-8DFD-F3CA46C07B52,Assessment 2,FirmwareVersion,16.2
DV42mo,CBE9DD14-290F-4BCF-8DFD-F3CA46C07B52,Assessment 2,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
DV42mo,45E34922-BC04-4DF6-9DEE-6BB5D51885D8,Assessment 1,DeviceID,NIH-BABY-TOOLBOX-NORMING-A4E0DC0F-1970-4FE9-88AC-C53D377DC6B1
DV42mo,45E34922-BC04-4DF6-9DEE-6BB5D51885D8,Assessment 1,DateOfBirth,2019-09-08T00:00:00-0500
DV42mo,45E34922-BC04-4DF6-9DEE-6BB5D51885D8,Assessment 1,Age,3
DV42mo,45E34922-BC04-4DF6-9DEE-6BB5D51885D8,Assessment 1,TotalAgeInMonths,42
DV42mo,45E34922-BC04-4DF6-9DEE-6BB5D51885D8,Assessment 1,Race,0
DV42mo,45E34922-BC04-4DF6-9DEE-6BB5D51885D8,Assessment 1,AppVersion,3.0.4.29
DV42mo,45E34922-BC04-4DF6-9DEE-6BB5D51885D8,Assessment 1,FirmwareVersion,16.2
DV42mo,45E34922-BC04-4DF6-9DEE-6BB5D51885D8,Assessment 1,iPadVersion,"iPad Pro 2nd Gen (11-inch) / iPad8,9"
